timestamp,rrInterval,areaUp,areaDown,motion
1693572917070,870,4027,4406,2
1693572917860,790,3530,2874,0
1693572918570,710,3422,1893,2
1693572919290,720,2934,2369,0
1693572920020,730,3159,3381,0
1693572920760,740,4214,3574,36
1693572921440,680,2366,2508,54
1693572922110,670,3816,2073,4
1693572922780,670,714,4463,4
1693572923520,740,4511,3007,2
1693572924300,780,3678,3258,0
1693572925100,800,3283,3619,0
1693572925860,760,3605,2319,0
1693572926560,700,2680,2136,2
1693572927270,710,1274,4122,0
1693572927990,720,3160,2908,0
1693572928740,750,3298,3517,0
1693572929510,770,3856,3850,0
1693572930280,770,3829,3514,20
1693572931000,720,3598,2401,0
1693572931730,730,1522,7270,2
1693572932430,700,4425,2172,4
1693572933170,740,3433,2790,0
1693572933940,770,3319,4759,0
1693572934710,770,4198,2178,0
1693572935440,730,3140,3309,0
1693572936160,720,1186,4820,0
1693572936880,720,3823,2697,0
1693572937610,730,3717,2929,0
1693572938340,730,1494,6211,0
1693572939080,740,4263,1701,36
1693572939740,450,508,1452,24
1693572940400,660,997,4466,0
1693572941100,700,1535,4022,0
1693572941840,740,1630,5390,0
1693572942630,790,1621,5366,0
1693572943420,790,4078,3237,0
1693572944190,770,3142,3559,8
1693572944890,700,2151,2661,36
1693572945660,770,5867,4558,40
1693572946410,750,3792,2739,0
1693572947140,730,1552,5916,0
1693572947810,670,4180,1474,0
1693572948470,660,3762,1479,0
1693572949140,670,1617,15997,170
1693572949820,680,12529,1389,502
1693572950500,680,1287,6439,108
1693572951140,640,939,3802,0
1693572951750,610,3252,1478,38
1693572952380,630,1404,4509,48
1693572953070,690,1621,4694,46
1693572953860,790,4752,3891,96
1693572954620,760,1301,4609,18
1693572955340,720,3067,1278,18
1693572956070,730,749,3475,48
1693572956780,710,2667,1906,12
1693572962120,650,2729,1512,24
1693572962760,640,876,3334,16
1693572963380,620,2635,2143,20
1693572964010,630,2305,1656,24
1693572964670,660,1470,3426,0
1693572965310,640,943,3865,0
1693572965940,630,3195,813,14
1693572966590,650,592,3124,14
1693572967300,710,1563,3374,32
1693572967980,680,1183,2448,36
1693572968640,660,800,3112,4
1693572969280,640,875,2819,2
1693572969920,640,773,2625,6
1693572970580,660,1673,4539,22
1693572971210,630,840,1496,42
1693572971850,640,942,4528,94
1693572972470,620,3083,1062,22
1693572973110,640,609,4124,12
1693572973730,620,2542,841,20
1693572974390,660,1038,3267,2
1693572975050,660,950,2614,46
1693572975700,650,1008,4092,4
1693572976360,660,2889,1482,10
1693572977040,680,2799,3712,38
1693572977700,660,2276,964,14
1693572978370,670,1035,3202,0
1693572979000,630,745,2305,4
1693572979670,670,754,3189,2
1693572980350,680,949,3171,0
1693572981020,670,951,3021,0
1693572981690,670,930,3138,0
1693572982320,630,948,3398,0
1693572982990,670,2757,1592,0
1693572983650,660,1027,3762,0
1693572984310,660,1261,3463,2
1693572984960,650,1096,3024,2
1693572985580,620,946,2904,0
1693572986210,630,2661,833,0
1693572986820,610,651,3823,26
1693572987460,640,1583,1908,10
1693572988150,690,1949,7146,36
1693572988770,620,3369,1522,76
1693572989410,640,2207,1284,18
1693572990080,670,2512,2631,38
1693572990760,680,1330,2195,12
1693572991430,670,648,4008,34
1693572992100,670,1119,2622,18
1693572992710,610,3007,1527,2
1693572993280,570,630,3400,22
1693572993620,340,1722,370,2
1693572994130,510,758,303,18
1693572994460,330,188,1029,10
1693572995030,570,657,2344,4
1693572995590,560,771,1873,0
1693572996150,560,2625,372,12
1693572996700,550,1198,960,10
1693572997260,560,491,2331,10
1693572997750,490,1369,205,4
1693572998590,660,1088,3204,8
1693572999290,700,957,3691,0
1693572999960,670,2325,1480,0
1693573000560,600,2281,1665,4
1693573001180,620,891,2887,20
1693573001810,630,1335,3592,6
1693573002420,610,1804,3027,14
1693573003050,630,1245,4085,4
1693573004240,1190,3517,3546,84
1693573004830,590,1237,2928,8
1693573005470,640,1582,2797,20
1693573006120,650,1019,2901,4
1693573006730,610,926,1653,2
1693573007380,650,924,2484,2
1693573008040,660,243,2535,32
1693573008700,660,1216,4460,46
1693573010000,1300,7371,3550,34
1693573010670,420,98,996,6
1693573011320,650,794,3974,10
1693573011990,670,3379,1914,14
1693573012610,620,751,2248,2
1693573013240,630,1086,3426,2
1693573013860,620,955,4309,2
1693573014530,670,3685,1587,26
1693573015200,670,862,2883,44
1693573015860,660,726,2297,16
1693573016550,690,1113,4960,8
1693573017240,690,3036,2091,0
1693573017960,720,2420,1484,14
1693573018670,710,2937,1471,22
1693573019330,660,639,2952,96
1693573020000,670,748,2791,24
1693573020920,920,4206,5544,16
1693573026610,810,1990,5308,20
1693573027280,670,1339,4436,2
1693573028030,750,4705,2565,6
1693573028760,730,3460,4568,40
1693573029470,710,2695,2131,54
1693573030230,760,2007,5257,10
1693573030950,720,3003,2439,4
1693573031620,670,1095,3979,8
1693573031880,260,802,67,2
1693573032260,380,273,1337,34
1693573032920,660,1486,4149,26
1693573033590,670,2783,2440,4
1693573034250,660,3235,1882,12
1693573034890,640,558,3712,38
1693573035500,610,961,3644,0
1693573036190,690,1866,4123,4
1693573036920,730,1429,4019,4
1693573037660,740,1404,3890,6
1693573038300,640,1063,3266,18
1693573038920,620,1217,2475,6
1693573039550,630,829,3452,40
1693573040190,640,751,3891,2
1693573040840,650,3595,1507,0
1693573041480,640,1100,4116,0
1693573042090,610,942,2991,2
1693573042730,640,999,3726,0
1693573043390,660,1599,4786,10
1693573044080,690,3077,1773,30
1693573044780,700,1426,4057,68
1693573045350,570,817,2478,44
1693573046210,860,4384,2593,52
1693573047660,1450,5791,3586,66
1693573048330,670,2235,1200,56
1693573048990,660,731,5522,10
1693573049700,710,5033,2858,30
1693573049980,280,701,277,30
1693573050410,430,402,1648,36
1693573051100,690,2902,3645,92
1693573051840,740,1127,5855,18
1693573052610,770,3868,2063,48
1693573053390,780,636,5071,104
1693573054150,760,3514,2338,26
1693573054940,790,2842,2688,16
1693573055740,800,1523,4944,32
1693573056330,590,4606,989,126
1693573057330,750,3205,2866,64
1693573058110,780,1320,4510,42
1693573058890,780,4206,3452,32
1693573059630,740,4123,4550,16
1693573060210,580,1524,3363,80
1693573061090,880,1432,6102,52
1693573061870,780,3185,6144,48
1693573062260,390,1539,73,30
1693573062730,470,201,1224,28
1693573063540,810,2667,3353,30
1693573064340,800,3408,2617,14
1693573065140,800,2988,3840,16
1693573065950,810,3505,4000,46
1693573066660,710,2668,3151,32
1693573067380,720,4209,3801,38
1693573068120,740,2696,2460,24
1693573068870,750,2211,3778,50
1693573069590,720,1020,3979,2
1693573070070,480,1953,1309,14
1693573071070,760,1813,3387,18
1693573071750,680,2001,4211,28
1693573072730,980,6150,3426,36
1693573073370,640,1240,3388,6
1693573074140,770,4264,1807,2
1693573074830,690,1062,5165,0
1693573075520,690,3175,2297,0
1693573076240,720,3587,2721,0
1693573076940,700,1390,4292,0
1693573077610,670,3071,1968,0
1693573078300,690,3364,3718,14
1693573079060,760,4301,2262,8
1693573079810,750,1222,4686,0
1693573080540,730,2539,2094,14
1693573081240,700,3166,1904,38
1693573081930,690,2904,2679,52
1693573082670,740,3784,2530,8
1693573083380,710,3436,2468,2
1693573084070,690,1230,3464,18
1693573084740,670,1098,3526,2
1693573090220,760,3521,3835,22
1693573090540,320,1326,219,4
1693573090970,430,69,850,28
1693573091690,720,889,1805,26
1693573092410,720,992,3873,38
1693573093120,710,1093,4429,4
1693573093860,740,4745,3073,22
1693573094560,700,3001,2748,10
1693573095270,710,1148,5223,2
1693573096760,1490,11181,7384,24
1693573097490,730,5310,2620,28
1693573098170,680,786,2607,0
1693573098910,740,1346,4080,2
1693573099680,770,2589,2631,0
1693573100440,760,2793,2067,0
1693573101150,710,770,3270,0
1693573101820,670,2314,1699,0
1693573102500,680,981,4171,0
1693573103210,710,2792,2664,0
1693573103900,690,3266,2131,0
1693573104590,690,1270,4005,0
1693573105230,640,1031,2785,0
1693573105870,640,1183,3169,0
1693573106530,660,1343,3782,0
1693573107210,680,1319,3350,0
1693573107950,740,2936,2422,0
1693573108700,750,1070,4137,0
1693573109420,720,2343,1610,0
1693573110180,760,2499,2643,0
1693573110920,740,2515,2764,0
1693573111680,760,2943,2608,2
1693573112440,760,3288,3254,0
1693573113140,700,2886,2267,2
1693573113800,660,1186,3066,0
1693573114490,690,1201,4035,0
1693573115210,720,1398,3826,0
1693573115940,730,1546,3084,0
1693573116680,740,1275,3771,0
1693573117370,690,913,2698,0
1693573118040,670,925,2859,0
1693573118750,710,1074,3747,0
1693573119470,720,2611,2067,0
1693573120200,730,1444,3894,0
1693573120900,700,1209,3180,0
1693573121580,680,945,3203,0
1693573122270,690,1011,3648,0
1693573122980,710,1342,4318,0
1693573123740,760,3228,3121,0
1693573124520,780,3220,3050,0
1693573125300,780,3345,3212,0
1693573126020,720,3175,2118,0
1693573126680,660,978,3577,0
1693573127370,690,1036,4006,0
1693573128130,760,3942,3123,24
1693573128840,710,1357,1533,98
1693573129620,780,1522,5250,90
1693573130400,780,3006,2903,82
1693573131130,730,3214,2107,4
1693573131840,710,1348,4343,2
1693573132560,720,1347,4097,0
1693573133290,730,3347,3020,0
1693573134000,710,3001,2069,58
1693573134680,680,1398,3841,0
1693573135390,710,1096,4255,2
1693573135720,330,1353,311,16
1693573136110,390,267,1176,70
1693573136380,270,657,294,8
1693573136840,460,265,1456,64
1693573137530,690,1414,3403,30
1693573138230,700,2308,1828,2
1693573138960,730,1153,4254,2
1693573139710,750,2699,2982,10
1693573140450,740,1136,3244,6
1693573141150,700,2955,2580,0
1693573141810,660,1074,2775,4
1693573142460,650,1113,4173,12
1693573143120,660,1401,3082,12
1693573143800,680,1194,4161,6
1693573144470,670,1211,3070,2
1693573145120,650,1000,3249,4
1693573145820,700,1239,3735,0
1693573146570,750,1456,4452,10
1693573147320,750,3135,2672,34
1693573148020,700,3078,1261,8
1693573148680,660,482,2261,32
1693573153980,650,2428,1871,10
1693573154610,630,1139,2763,0
1693573155210,600,1061,2470,2
1693573155810,600,839,3126,14
1693573156470,660,1277,3356,14
1693573157160,690,1372,2640,28
1693573157890,730,781,3716,10
1693573158600,710,2958,1443,28
1693573159240,640,652,2444,12
1693573159910,670,1126,3919,2
1693573160550,640,1001,2847,0
1693573161220,670,1323,4281,0
1693573161860,640,2898,1316,0
1693573162470,610,751,3319,0
1693573163070,600,905,1965,2
1693573163720,650,931,3804,4
1693573164370,650,982,1871,24
1693573165040,670,1110,2613,4
1693573165660,620,303,2571,40
1693573166310,650,753,2169,58
1693573166940,630,1177,3421,6
1693573167540,600,3193,1482,56
1693573168200,660,2895,1929,14
1693573168840,640,1080,2826,0
1693573169460,620,970,2532,0
1693573170150,690,1173,3482,0
1693573170520,370,1002,497,2
1693573171530,1010,1081,5193,28
1693573172210,680,3112,1515,28
1693573172840,630,882,2811,12
1693573173460,620,925,2850,6
1693573174060,600,974,2687,0
1693573174660,600,967,2587,0
1693573175220,560,811,2811,0
1693573175790,570,843,2980,0
1693573176360,570,1045,2712,0
1693573176960,600,1272,3133,0
1693573177570,610,1125,2862,0
1693573178210,640,1126,3408,14
1693573178840,630,1603,897,18
1693573179490,650,651,2934,4
1693573180140,650,1066,2259,8
1693573180800,660,3007,2158,2
1693573181420,620,496,3288,2
1693573182040,620,2511,1523,26
1693573182660,620,1189,3368,8
1693573182980,320,671,442,8
1693573183910,620,1336,4556,2
1693573184490,580,3292,1326,0
1693573185700,1210,3253,6993,46
1693573186350,650,1843,3508,12
1693573186990,640,1041,4549,4
1693573187590,600,1229,1917,0
1693573188280,690,3477,2462,4
1693573189640,1360,2700,3481,80
1693573190300,660,2679,2607,2
1693573190910,610,3612,1743,22
1693573191560,650,1035,5047,4
1693573192840,1280,10009,4656,22
1693573193990,1150,10378,6076,40
1693573194590,600,5078,1765,60
1693573195180,590,3658,952,48
1693573195800,620,796,3939,2
1693573197110,1310,10301,5470,60
1693573197710,600,3871,523,16
1693573198290,580,704,1249,0
1693573198950,660,583,2409,8
1693573199570,620,831,2148,4
1693573200140,570,335,1238,10
1693573200740,600,1009,3187,4
1693573201350,610,861,4072,16
1693573202030,680,4176,2416,34
1693573202660,630,2639,1993,16
1693573203290,630,1479,3550,2
1693573203880,590,981,2923,2
1693573204500,620,978,3572,4
1693573205170,670,1341,3409,2
1693573205840,670,2786,1570,10
1693573206550,710,1344,3473,10
1693573207220,670,1056,3415,2
1693573207850,630,970,3007,0
1693573208510,660,1271,4017,0
1693573209230,720,1524,5608,22
1693573209970,740,3823,1902,2
1693573210760,790,1936,6993,6
1693573212150,1390,10295,3468,22
1693573212840,690,3982,1529,0
1693573218230,680,3772,1746,8
1693573218890,660,1295,3511,6
1693573219550,660,1147,3739,0
1693573220260,710,1370,5175,10
1693573220980,720,1294,1374,204
1693573221870,890,2767,11093,164
1693573223190,1320,8326,1267,30
1693573223880,690,2652,4066,34
1693573224540,660,457,4889,0
1693573225230,690,1855,5267,2
1693573225950,720,4935,2676,2
1693573226640,690,1224,4462,0
1693573227360,720,3515,3684,2
1693573228100,740,1365,3756,0
1693573228800,700,4218,2356,22
1693573229440,640,1804,4467,10
1693573230600,1160,4199,2687,10
1693573231180,580,1105,1336,18
1693573231770,590,3479,3550,36
1693573232230,460,1160,1305,18
1693573232870,640,2198,2857,6
1693573233430,560,964,1272,22
1693573234520,1090,1440,10731,18
1693573235130,610,749,4603,14
1693573236920,1790,17800,22737,58
1693573237530,610,5317,571,30
1693573239440,1910,9943,19288,40
1693573241300,1860,33634,21018,52
1693573241910,610,6445,1030,0
1693573242580,670,2814,4641,0
1693573243340,760,1203,6980,0
1693573244150,810,4209,2655,0
1693573244950,800,4703,3243,0
1693573245670,720,687,4927,0
1693573246350,680,3568,468,12
1693573247090,740,3943,5537,22
1693573247790,700,675,3372,2
1693573248490,700,1587,8063,22
1693573248850,360,2159,431,14
1693573250090,1240,6844,12626,30
1693573250820,730,3765,2221,20
1693573253850,720,2683,3975,40
1693573255450,1600,3187,29812,40
1693573256280,830,8373,2423,0
1693573257140,860,1382,3276,0
1693573257880,740,1293,6582,2
1693573258570,690,3380,854,154
1693573259790,830,1555,7618,12
1693573260490,700,1339,4095,6
1693573261170,680,1719,2086,8
1693573261880,710,879,5969,94
1693573262590,710,4707,1761,20
1693573263380,790,1543,5704,20
1693573264180,800,2060,8366,2
1693573264920,740,2041,4045,4
1693573265690,770,4260,3642,12
1693573266500,810,2036,7249,0
1693573267390,890,6342,5692,4
1693573268250,860,4642,3350,6
1693573269040,790,1600,8747,16
1693573269760,720,6105,2731,20
1693573270460,700,1247,6002,2
1693573271190,730,2220,6456,0
1693573272000,810,5022,4447,0
1693573272860,860,6039,5087,2
1693573273720,860,4901,3861,0
1693573274510,790,2131,5493,8
1693573275280,770,3522,3165,0
1693573276060,780,2011,6474,0
1693573276860,800,4472,2221,0
1693573281460,760,4416,3413,2
1693573282170,710,1603,5350,2
1693573282900,730,1979,5901,0
1693573283700,800,4690,4416,0
1693573284560,860,4927,4783,2
1693573285390,830,4647,4299,0
1693573286140,750,3777,2389,0
1693573286880,740,1272,5899,0
1693573287630,750,3751,3174,8
1693573288430,800,4237,4447,0
1693573289260,830,4716,4893,0
1693573290040,780,4521,3416,6
1693573290760,720,1515,4464,0
1693573291470,710,1411,4515,0
1693573292230,760,3921,3975,0
1693573293050,820,4273,4104,8
1693573293910,860,4642,5191,0
1693573294790,880,4275,3597,6
1693573295560,770,3115,4629,110
1693573296270,710,4152,1563,168
1693573297040,770,5256,11206,102
1693573297820,780,3283,2383,112
1693573298600,780,2637,10354,310
1693573299260,660,657,2928,80
1693573299980,720,7059,6277,24
1693573300430,450,4800,799,10
1693573301450,1020,4510,6993,22
1693573302310,860,8097,6294,6
1693573303180,870,3409,7374,0
1693573303720,540,3867,475,0
1693573304000,280,381,383,2
1693573304720,720,2217,2499,12
1693573305430,710,2039,7464,14
1693573306150,720,2564,4410,16
1693573306880,730,4547,3015,2
1693573307610,730,1548,6401,0
1693573308310,700,4262,2163,0
1693573309010,700,1513,5551,0
1693573309750,740,1314,4409,6
1693573310570,820,4948,2927,2
1693573311400,830,2033,8251,8
1693573312970,1570,11714,7089,12
1693573313640,670,1057,3359,0
1693573314350,710,1895,6106,0
1693573315070,720,3968,2728,0
1693573315850,780,4572,4711,0
1693573316590,740,4211,2844,0
1693573317310,720,1676,4878,0
1693573318070,760,1697,5643,0
1693573318850,780,4185,3789,0
1693573319650,800,4066,3751,2
1693573320420,770,3560,3359,0
1693573321160,740,3580,2752,0
1693573321860,700,1401,4565,0
1693573322600,740,1735,6196,0
1693573323360,760,4143,3753,0
1693573324180,820,5621,4293,2
1693573324980,800,3083,3330,14
1693573325760,780,2396,13722,6
1693573326480,720,8327,1809,18
1693573327850,1370,5209,14245,28
1693573328550,700,5283,2379,0
1693573329300,750,2056,6732,2
1693573330080,780,5010,3108,12
1693573330900,820,1267,11963,6
1693573331720,820,9094,3733,6
1693573332540,820,1734,9983,0
1693573336400,1470,13203,18825,86
1693573337760,1360,19719,8833,2
1693573338690,930,9523,6898,24
1693573339480,790,6478,5345,2
1693573339920,440,1679,959,0
1693573345000,780,4292,4765,0
1693573345800,800,5191,4205,0
1693573346610,810,4361,4989,0
1693573347410,800,4477,3037,2
1693573348150,740,4469,3015,0
1693573348750,600,833,3180,0
1693573349630,880,4450,8811,4
1693573350390,760,4631,2371,2
1693573351170,780,2202,7854,0
1693573351900,730,6166,2896,2
1693573353150,1250,6790,10242,26
1693573354040,890,9389,14533,20
1693573354810,770,5453,4305,4
1693573355520,710,1750,4219,0
1693573356230,710,1226,3513,4
1693573356990,760,3307,6697,2
1693573357700,710,5952,255,6
1693573358460,760,4301,6742,16
1693573359150,690,5886,2984,18
1693573359840,690,1755,6118,0
1693573362810,760,11842,4426,8
1693573363080,270,205,485,4
1693573364170,1090,3272,1879,2
1693573364860,690,1001,4623,0
1693573365600,740,4074,2502,0
1693573366380,780,1599,6420,2
1693573367140,760,1767,3903,0
1693573367850,710,1596,3505,0
1693573368570,720,1308,4416,0
1693573369300,730,1629,4732,0
1693573370060,760,1698,5772,0
1693573370780,720,3960,1800,6
1693573371470,690,1122,5695,8
1693573372110,640,4803,2106,4
1693573372710,600,360,2935,4
1693573373340,630,2776,3785,0
1693573373980,640,1569,5670,0
1693573374630,650,1578,4874,0
1693573375290,660,1931,3604,0
1693573375930,640,1817,2843,0
1693573376540,610,1476,5100,8
1693573377150,610,1608,4230,10
1693573377760,610,4213,1254,0
1693573378370,610,1249,3680,0
1693573379000,630,1551,5973,2
1693573379660,660,1300,6320,12
1693573380640,980,4686,5646,406
1693573381220,580,3114,2192,280
1693573381870,650,2601,9103,364
1693573382220,350,1131,3006,92
1693573382900,680,7295,3627,468
1693573383550,650,1533,1070,186
1693573384140,590,499,3198,14
1693573385050,910,10608,1362,132
1693573385310,260,553,302,356
1693573386060,570,398,2441,94
1693573386760,700,1466,3462,36
1693573387390,630,2088,3103,8
1693573388020,630,648,5349,0
1693573389240,1220,5913,2667,6
1693573389850,610,1966,8488,6
1693573390480,630,2869,3928,2
1693573391090,610,1633,1906,6
1693573391530,440,1132,2269,12
1693573392830,1300,3482,13741,94
1693573393400,570,3634,831,20
1693573394000,600,269,1968,20
1693573394590,590,1464,3424,28
1693573396140,1550,3678,9721,62
1693573397460,1320,4169,5190,40
1693573399130,1670,2683,13306,30
1693573399810,680,1064,4390,0
1693573400490,680,4515,1989,4
1693573401190,700,8882,4984,14
1693573401860,670,4186,2887,10
1693573402540,680,6763,2020,0
1693573403200,660,1814,5324,0
1693573412980,1460,6955,16582,12
1693573413750,770,5526,2094,12
1693573414530,780,3747,4155,0
1693573415300,770,2892,3474,6
1693573416380,1080,5943,17445,54
1693573417070,690,7156,6253,186
1693573417590,520,340,5118,66
1693573418240,650,3738,5119,80
1693573418950,710,2497,6810,72
1693573419940,990,3469,14690,276
1693573420740,800,9969,1551,60
1693573421500,760,2049,8827,6
1693573422260,760,5103,1452,6
1693573423070,810,4124,6151,14
1693573423820,750,3981,2233,12
1693573424520,700,1160,2860,4
1693573425800,1280,7897,8147,10
1693573426340,540,5713,381,44
1693573426830,490,304,1140,26
1693573427440,610,2652,6065,28
1693573428040,600,480,11861,20
1693573428750,710,7335,4645,986
1693573429110,360,1225,1754,346
1693573429760,650,7823,2959,1078
1693573430490,730,3065,1350,322
1693573431080,590,3592,2854,134
1693573431810,730,6036,5057,116
1693573432370,560,774,1015,34
1693573433120,750,3577,1704,88
1693573433560,440,285,1068,66
1693573434290,730,3414,4319,106
1693573434720,430,310,1517,376
1693573435720,1000,10253,4678,584
1693573436350,630,1165,6730,258
1693573436870,520,1272,1688,20
1693573437560,690,3390,7495,138
1693573438160,600,1150,5634,152
1693573438670,510,509,6678,50
1693573439380,710,6955,1560,56
1693573439910,530,702,2462,76
1693573440510,600,1015,4119,26
1693573441110,600,1433,4641,12
1693573441720,610,2248,5239,16
1693573442330,610,2239,4919,24
1693573442940,610,1813,3724,26
1693573443540,600,1599,9427,48
1693573444460,290,90,1011,0
1693573445060,600,7941,6881,194
1693573445680,620,8587,8883,332
1693573446350,670,2818,2688,278
1693573447090,740,282,11595,262
1693573447840,750,9820,2223,426
1693573448450,610,1303,2586,144
1693573448830,380,1419,2405,104
1693573449550,720,396,8226,324
1693573450140,590,5161,5820,182
1693573450530,390,4523,4065,134
1693573450870,340,1459,3988,210
1693573451500,630,4566,1860,242
1693573452110,610,1016,7410,190
1693573452720,610,3418,1554,224
1693573453280,560,868,3718,104
1693573454120,840,10643,10495,588
1693573454730,610,925,2362,250
1693573455500,770,601,3296,114
1693573456720,1220,318,15659,140
1693573457970,1250,23862,12342,106
1693573458580,610,4821,2919,40
1693573459190,610,2951,1468,68
1693573460580,1390,7249,59014,108
1693573461190,610,2749,9811,52
1693573462360,1170,5434,10639,118
1693573463770,1410,12013,3179,130
1693573464100,330,293,412,28
1693573465270,1170,4824,4588,74
1693573467170,1900,20295,3412,148
1693573469370,1570,35646,26720,128
1693573470920,1550,72075,14965,50
1693573480000,510,5877,1584,230
1693573481070,1070,8334,616,74
1693573481880,610,1479,1105,204
1693573482420,540,588,2981,28
1693573483540,1120,3554,1177,76
1693573484070,530,900,2102,16
1693573484630,560,649,2301,8
1693573485200,570,1267,1596,14
1693573485760,560,819,2035,12
1693573486290,530,529,1759,12
1693573486860,570,970,3984,4
1693573487400,540,2976,474,18
1693573487930,530,702,1618,28
1693573488490,560,752,1948,20
1693573489040,550,1990,479,34
1693573489600,560,438,2664,20
1693573490170,570,1138,571,14
1693573490740,570,1938,4161,88
1693573491350,610,2337,1863,248
1693573492490,1140,10033,3345,136
1693573493040,550,1552,461,20
1693573493600,560,1163,771,42
1693573494170,570,676,1659,32
1693573494730,560,836,2620,46
1693573495850,1120,2611,2527,64
1693573496480,630,2239,1071,26
1693573497100,620,390,2735,14
1693573497740,640,793,2261,36
1693573498400,660,2190,597,100
1693573499680,1280,3492,9649,66
1693573500390,710,2782,6424,422
1693573500700,310,3010,1933,302
1693573501150,450,3179,2602,288
1693573501990,840,14805,15450,248
1693573502550,560,3101,4582,196
1693573503070,520,5787,816,134
1693573503630,560,1902,3054,60
1693573504170,540,755,2221,74
1693573504770,600,1086,695,32
1693573505370,600,1572,788,80
1693573506750,1380,3539,6942,68
1693573507900,1150,5619,15034,142
1693573509010,1110,9593,991,36
1693573509550,540,902,3483,24
1693573510110,560,989,2940,12
1693573510370,260,825,223,8
1693573510690,320,292,552,16
1693573511270,580,483,2784,10
1693573511850,580,1620,585,4
1693573512400,550,904,1249,8
1693573512970,570,1197,1829,4
1693573513540,570,1032,2120,0
1693573514130,590,1254,3335,2
1693573514760,630,1375,3601,2
1693573515390,630,2801,1046,6
1693573516010,620,1981,1341,42
1693573516610,600,513,1983,16
1693573516930,320,630,178,0
1693573517230,300,85,739,10
1693573517800,570,2587,592,28
1693573518370,570,709,792,16
1693573518750,380,500,1324,8
1693573519550,800,1764,2626,28
1693573520340,790,3793,1408,6
1693573520970,630,589,2777,2
1693573521550,580,619,1677,0
1693573522130,580,571,2289,2
1693573522710,580,823,1892,6
1693573523350,640,598,2275,2
1693573523950,600,542,2869,2
1693573524640,690,4095,613,22
1693573525570,930,238,4858,36
1693573525930,360,810,317,22
1693573526550,620,1628,1832,0
1693573527190,640,1846,1431,12
1693573527850,660,796,3178,0
1693573528460,610,1272,1167,2
1693573529050,590,1364,597,2
1693573529630,580,1013,3186,4
1693573530350,720,853,3880,18
1693573530940,590,2112,765,18
1693573531560,620,696,2866,22
1693573532220,660,2269,1396,0
1693573532850,630,438,3412,6
1693573533510,660,1191,1686,6
1693573534160,650,3925,2981,14
1693573535540,1380,4722,3382,34
1693573536220,680,1824,1683,6
1693573536910,690,1063,6631,2
1693573542110,620,801,4489,12
1693573542720,610,3280,1015,14
1693573543370,650,1536,3615,36
1693573543990,620,1798,3130,10
1693573544660,670,3468,1758,12
1693573545290,630,928,3181,6
1693573545970,680,1792,1855,4
1693573546660,690,1023,2965,0
1693573547730,1070,3737,3161,10
1693573548240,510,1266,525,14
1693573549190,950,312,4780,12
1693573549760,570,614,1903,8
1693573550340,580,799,2830,14
1693573550920,580,618,2527,2
1693573551560,640,1717,3143,28
1693573552180,620,940,2268,4
1693573552800,620,1445,2400,2
1693573553440,640,734,5395,42
1693573554050,610,2556,1444,2
1693573554820,770,4669,5043,20
1693573556060,1240,4205,3199,62
1693573556670,610,1488,1085,0
1693573557260,590,1026,1825,4
1693573557880,620,903,3250,16
1693573558470,590,1713,2605,26
1693573559280,810,3359,1468,40
1693573559740,460,343,1615,12
1693573560330,590,1048,1816,0
1693573560620,290,427,488,2
1693573561640,1020,1526,2722,6
1693573562310,670,657,4227,2
1693573562960,650,1552,669,0
1693573563890,930,5511,12762,616
1693573564680,560,9506,2098,550
1693573565370,690,7762,2025,410
1693573566010,640,1053,883,216
1693573566500,490,477,1291,12
1693573567050,550,1174,2842,2
1693573567620,570,1157,2733,0
1693573568270,650,1981,3580,2
1693573569000,730,1379,5387,10
1693573569750,750,3580,2250,8
1693573570400,650,1136,2244,2
1693573571030,630,709,2641,6
1693573571640,610,658,2530,0
1693573572270,630,2515,732,2
1693573572900,630,784,2112,2
1693573573500,600,683,2261,0
1693573574110,610,837,1830,6
1693573574820,710,954,4002,2
1693573575570,750,1095,4774,2
1693573576360,790,3634,2722,6
1693573577090,730,2761,968,6
1693573577650,560,2486,1210,12
1693573578530,880,1143,1825,24
1693573579110,580,1918,493,14
1693573579850,740,648,5954,40
1693573580460,610,3982,828,22
1693573580720,260,625,343,2
1693573581050,330,111,885,8
1693573581670,620,1235,3060,2
1693573582300,630,1358,1956,2
1693573582960,660,337,5404,6
1693573583680,720,5456,1397,34
1693573584470,790,1245,2314,62
1693573585790,1320,8335,3047,44
1693573586390,600,595,1884,16
1693573587020,630,3229,1216,12
1693573587670,650,840,3103,2
1693573588270,600,1096,2712,2
1693573588870,600,845,1830,44
1693573589470,600,1416,3346,24
1693573590080,610,1219,6438,14
1693573590670,590,4123,850,38
1693573591250,580,779,2867,34
1693573591860,610,808,2862,12
1693573592520,660,2026,1577,10
1693573593190,670,1281,3988,4
1693573593910,720,1947,1077,14
1693573594350,440,946,1204,6
1693573595760,1410,7747,6957,64
1693573596410,650,2420,1275,12
1693573597100,690,3088,2434,6
1693573597760,660,486,4981,8
1693573599030,1270,12450,5473,68
1693573600290,1260,2214,16150,32
1693573606410,710,957,2263,18
1693573607110,700,2032,2329,30
1693573607620,510,1567,340,2
1693573608560,940,484,6458,64
1693573609110,550,771,1769,14
1693573609880,770,1687,1637,10
1693573610540,660,2407,745,32
1693573610940,400,243,2674,270
1693573611700,760,10615,2972,286
1693573614400,640,3565,3427,30
1693573615250,850,3817,11245,504
