timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690333002950,22.0,2023-07-26 09:04:10,687.0,585.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:56:42
1690333003820,8.0,2023-07-26 09:04:10,690.0,603.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:56:43
1690333004640,16.0,2023-07-26 09:04:10,620.0,459.0,1.0,820.0,2023-07-26 09:04:10,2023-07-26 08:56:44
1690333005470,30.0,2023-07-26 09:04:10,684.0,526.0,1.0,830.0,2023-07-26 09:04:10,2023-07-26 08:56:45
1690333006300,8.0,2023-07-26 09:04:10,819.0,560.0,1.0,830.0,2023-07-26 09:04:10,2023-07-26 08:56:46
1690333007170,14.0,2023-07-26 09:04:10,753.0,597.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:56:47
1690333008050,16.0,2023-07-26 09:04:10,750.0,588.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:56:48
1690333008910,6.0,2023-07-26 09:04:10,668.0,489.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:56:48
1690333009780,6.0,2023-07-26 09:04:10,858.0,622.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:56:49
1690333010680,12.0,2023-07-26 09:04:10,948.0,711.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:56:50
1690333011620,6.0,2023-07-26 09:04:10,937.0,753.0,1.0,940.0,2023-07-26 09:04:10,2023-07-26 08:56:51
1690333012520,10.0,2023-07-26 09:04:10,696.0,512.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:56:52
1690333013390,8.0,2023-07-26 09:04:10,844.0,576.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:56:53
1690333014290,4.0,2023-07-26 09:04:10,993.0,700.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:56:54
1690333015200,4.0,2023-07-26 09:04:10,929.0,668.0,1.0,910.0,2023-07-26 09:04:10,2023-07-26 08:56:55
1690333016110,12.0,2023-07-26 09:04:10,896.0,619.0,1.0,910.0,2023-07-26 09:04:10,2023-07-26 08:56:56
1690333017020,216.0,2023-07-26 09:04:10,1703.0,900.0,1.0,910.0,2023-07-26 09:04:10,2023-07-26 08:56:57
1690333019210,56.0,2023-07-26 09:04:10,7566.0,3895.0,1.0,490.0,2023-07-26 09:04:10,2023-07-26 08:56:59
1690333020720,42.0,2023-07-26 09:04:10,2969.0,40146.0,1.0,1510.0,2023-07-26 09:04:10,2023-07-26 08:57:00
1690333021640,6.0,2023-07-26 09:04:10,5227.0,1418.0,1.0,920.0,2023-07-26 09:04:10,2023-07-26 08:57:01
1690333023250,6.0,2023-07-26 09:04:10,461.0,473.0,1.0,1610.0,2023-07-26 09:04:10,2023-07-26 08:57:03
1690333024060,12.0,2023-07-26 09:04:10,617.0,513.0,1.0,810.0,2023-07-26 09:04:10,2023-07-26 08:57:04
1690333024920,8.0,2023-07-26 09:04:10,706.0,542.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:57:04
1690333025670,0.0,2023-07-26 09:04:10,711.0,300.0,1.0,750.0,2023-07-26 09:04:10,2023-07-26 08:57:05
1690333026510,4.0,2023-07-26 09:04:10,494.0,507.0,1.0,840.0,2023-07-26 09:04:10,2023-07-26 08:57:06
1690333027360,8.0,2023-07-26 09:04:10,804.0,747.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:57:07
1690333028200,4.0,2023-07-26 09:04:10,664.0,610.0,1.0,840.0,2023-07-26 09:04:10,2023-07-26 08:57:08
1690333029050,28.0,2023-07-26 09:04:10,1158.0,740.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:57:09
1690333029780,4.0,2023-07-26 09:04:10,811.0,401.0,1.0,730.0,2023-07-26 09:04:10,2023-07-26 08:57:09
1690333030670,6.0,2023-07-26 09:04:10,1004.0,1216.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:57:10
1690333031510,4.0,2023-07-26 09:04:10,1081.0,817.0,1.0,840.0,2023-07-26 09:04:10,2023-07-26 08:57:11
1690333032300,0.0,2023-07-26 09:04:10,1101.0,719.0,1.0,790.0,2023-07-26 09:04:10,2023-07-26 08:57:12
1690333033090,6.0,2023-07-26 09:04:10,937.0,735.0,1.0,790.0,2023-07-26 09:04:10,2023-07-26 08:57:13
1690333033950,8.0,2023-07-26 09:04:10,1015.0,744.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:57:13
1690333034730,2.0,2023-07-26 09:04:10,1011.0,582.0,1.0,780.0,2023-07-26 09:04:10,2023-07-26 08:57:14
1690333035630,2.0,2023-07-26 09:04:10,993.0,1199.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:57:15
1690333036520,8.0,2023-07-26 09:04:10,1113.0,851.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:57:16
1690333037440,24.0,2023-07-26 09:04:10,965.0,693.0,1.0,920.0,2023-07-26 09:04:10,2023-07-26 08:57:17
1690333038280,10.0,2023-07-26 09:04:10,1101.0,663.0,1.0,840.0,2023-07-26 09:04:10,2023-07-26 08:57:18
1690333039150,6.0,2023-07-26 09:04:10,965.0,1058.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:57:19
1690333040040,4.0,2023-07-26 09:04:10,1425.0,1031.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:57:20
1690333040900,6.0,2023-07-26 09:04:10,1084.0,860.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:57:20
1690333041750,2.0,2023-07-26 09:04:10,1400.0,821.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:57:21
1690333042570,6.0,2023-07-26 09:04:10,913.0,898.0,1.0,820.0,2023-07-26 09:04:10,2023-07-26 08:57:22
1690333043430,16.0,2023-07-26 09:04:10,1140.0,1045.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:57:23
1690333044260,14.0,2023-07-26 09:04:10,2381.0,730.0,1.0,830.0,2023-07-26 09:04:10,2023-07-26 08:57:24
1690333045190,42.0,2023-07-26 09:04:10,960.0,1518.0,1.0,930.0,2023-07-26 09:04:10,2023-07-26 08:57:25
1690333045950,38.0,2023-07-26 09:04:10,1707.0,1060.0,1.0,760.0,2023-07-26 09:04:10,2023-07-26 08:57:25
1690333046840,28.0,2023-07-26 09:04:10,2559.0,822.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:57:26
1690333047980,24.0,2023-07-26 09:04:10,1436.0,3325.0,1.0,1140.0,2023-07-26 09:04:10,2023-07-26 08:57:27
1690333048560,160.0,2023-07-26 09:04:10,9723.0,743.0,1.0,580.0,2023-07-26 09:04:10,2023-07-26 08:57:28
1690333048960,44.0,2023-07-26 09:04:10,5033.0,11371.0,1.0,400.0,2023-07-26 09:04:10,2023-07-26 08:57:28
1690333050390,174.0,2023-07-26 09:04:10,1796.0,1564.0,1.0,1430.0,2023-07-26 09:04:10,2023-07-26 08:57:30
1690333051400,1176.0,2023-07-26 09:04:10,38423.0,2627.0,1.0,1010.0,2023-07-26 09:04:10,2023-07-26 08:57:31
1690333052410,124.0,2023-07-26 09:04:10,27377.0,47976.0,1.0,1010.0,2023-07-26 09:04:10,2023-07-26 08:57:32
1690333054410,52.0,2023-07-26 09:04:10,5001.0,7686.0,1.0,2000.0,2023-07-26 09:04:10,2023-07-26 08:57:34
1690333056060,14.0,2023-07-26 09:04:10,1567.0,904.0,1.0,500.0,2023-07-26 09:04:10,2023-07-26 08:57:36
1690333056860,6.0,2023-07-26 09:04:10,865.0,541.0,1.0,800.0,2023-07-26 09:04:10,2023-07-26 08:57:36
1690333057720,6.0,2023-07-26 09:04:10,960.0,758.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:57:37
1690333058610,4.0,2023-07-26 09:04:10,899.0,754.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:57:38
1690333059500,6.0,2023-07-26 09:04:10,880.0,707.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:57:39
1690333060400,12.0,2023-07-26 09:04:10,876.0,664.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:57:40
1690333061260,8.0,2023-07-26 09:04:10,930.0,681.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:57:41
1690333062180,4.0,2023-07-26 09:04:10,1071.0,812.0,1.0,920.0,2023-07-26 09:04:10,2023-07-26 08:57:42
1690333063120,4.0,2023-07-26 09:04:10,1087.0,862.0,1.0,940.0,2023-07-26 09:04:10,2023-07-26 08:57:43
1690333064070,6.0,2023-07-26 09:04:10,963.0,863.0,1.0,950.0,2023-07-26 09:04:10,2023-07-26 08:57:44
1690333065250,76.0,2023-07-26 09:04:10,4037.0,3300.0,1.0,1180.0,2023-07-26 09:04:10,2023-07-26 08:57:45
1690333066870,146.0,2023-07-26 09:04:10,5215.0,31388.0,1.0,1620.0,2023-07-26 09:04:10,2023-07-26 08:57:46
1690333067620,50.0,2023-07-26 09:04:10,2238.0,2779.0,1.0,750.0,2023-07-26 09:04:10,2023-07-26 08:57:47
1690333069400,74.0,2023-07-26 09:04:10,779.0,2745.0,1.0,1780.0,2023-07-26 09:04:10,2023-07-26 08:57:49
1690333070290,8.0,2023-07-26 09:04:10,721.0,750.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:57:50
1690333071140,8.0,2023-07-26 09:04:10,772.0,771.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:57:51
1690333071960,0.0,2023-07-26 09:04:10,908.0,621.0,1.0,820.0,2023-07-26 09:04:10,2023-07-26 08:57:51
1690333072770,8.0,2023-07-26 09:04:10,831.0,544.0,1.0,810.0,2023-07-26 09:04:10,2023-07-26 08:57:52
1690333073520,14.0,2023-07-26 09:04:10,637.0,545.0,1.0,750.0,2023-07-26 09:04:10,2023-07-26 08:57:53
1690333074290,0.0,2023-07-26 09:04:10,1165.0,916.0,1.0,770.0,2023-07-26 09:04:10,2023-07-26 08:57:54
1690333075050,14.0,2023-07-26 09:04:10,1486.0,1003.0,1.0,760.0,2023-07-26 09:04:10,2023-07-26 08:57:55
